precinct,office,candidate,votes
Precinct 411,"Supreme Court Justice, Seat G (Nonpartisan)","Del Vecchio, Nicholas ANTHONY",37
Precinct 411,"Supreme Court Justice, Seat G (Nonpartisan)",None Of These Candidates,53
Precinct 411,"Supreme Court Justice, Seat G (Nonpartisan)","Saitta, Nancy M.",66
Precinct 411,Treasurer - CARSON CITY - NP (Nonpartisan),"KRAMER, AL",320
Precinct 411,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",87
Precinct 411,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",20
Precinct 411,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",3
Precinct 411,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",110
Precinct 411,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",1
Precinct 411,U.S. Senate (Democratic),"Carter, Jack",88
Precinct 411,U.S. Senate (Democratic),None Of These Candidates,17
Precinct 411,U.S. Senate (Democratic),"Tun, Ruby jee",7
Precinct 411,U.S. Senate (Republican),"Ensign, John",205
Precinct 411,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",4
Precinct 411,U.S. Senate (Republican),None Of These Candidates,12
Precinct 411,"University Board of Regents, District 9 (Nonpartisan)","FULSTONE, II, DAVID H.",81
Precinct 411,"University Board of Regents, District 9 (Nonpartisan)","KNECHT, RON",141
Precinct 411,"University Board of Regents, District 9 (Nonpartisan)","LANCASTER, TED S.",39
Precinct 411,"University Board of Regents, District 9 (Nonpartisan)","MOORE, LIZ",57
Precinct 999,"U.S. Representative in Congress, District 2 (Republican)","ANGLE, SHARRON E.",0
Precinct 999,"U.S. Representative in Congress, District 2 (Republican)","Gibbons, Dawn",0
Precinct 999,"U.S. Representative in Congress, District 2 (Republican)","Gilster, Richard",0
Precinct 999,"U.S. Representative in Congress, District 2 (Republican)","Heller, Dean",0
Precinct 999,"U.S. Representative in Congress, District 2 (Republican)","Thomas, Glenn",0
Precinct 999,U.S. Senate (Democratic),"Carter, Jack",
Precinct 999,U.S. Senate (Democratic),None Of These Candidates,
Precinct 999,U.S. Senate (Democratic),"Tun, Ruby jee",
Precinct 999,U.S. Senate (Republican),"Ensign, John",0
Precinct 999,U.S. Senate (Republican),"Hamilton, Edward ""Fast Eddie""",0
Precinct 999,U.S. Senate (Republican),None Of These Candidates,0
