county,precinct,office,candidate,votes,district
Washoe,102,U.S. House,Dean Heller,603,2
Washoe,102,U.S. House,Sean Morse,11,2
Washoe,103,President,Chuck Baldwin,0,
Washoe,103,President,Bob Barr,1,
Washoe,103,President,John Mccain,191,
Washoe,103,President,Cynthia Mckinney,1,
Washoe,103,President,None Of These Candidates,2,
Washoe,103,President,Barack Obama,247,
Washoe,103,President,Ralph Nader,2,
Washoe,103,State House,Heidi Gansert,258,25
Washoe,103,State House,Robert Townsend,168,25
Washoe,103,State Senate,Gary Feero,14,3
Washoe,103,State Senate,Bill Raggio,329,3
Washoe,103,State Senate,Jade Zahreddine,96,3
Washoe,103,U.S. House,Craig Bergland,6,2
Washoe,103,U.S. House,Jill Derby,205,2
Washoe,103,U.S. House,John Everhart,10,2
Washoe,103,U.S. House,Dean Heller,207,2
Washoe,103,U.S. House,Sean Morse,5,2
Washoe,103,President,Chuck Baldwin,0,
Washoe,103,President,Bob Barr,3,
Washoe,103,President,John Mccain,196,
Washoe,103,President,Cynthia Mckinney,0,
Washoe,103,President,None Of These Candidates,6,
Washoe,103,President,Barack Obama,311,
Washoe,103,President,Ralph Nader,4,
Washoe,103,State House,Daniel Joseph,24,27
Washoe,103,State House,Sheila Leslie,331,27
Washoe,103,State House,Virgil Neal,132,27
Washoe,103,State Senate,Gary Feero,24,3
Washoe,103,State Senate,Bill Raggio,350,3
Washoe,103,State Senate,Jade Zahreddine,123,3
Washoe,103,U.S. House,Craig Bergland,5,2
Washoe,103,U.S. House,Jill Derby,260,2
Washoe,103,U.S. House,John Everhart,9,2
Washoe,103,U.S. House,Dean Heller,216,2
Washoe,103,U.S. House,Sean Morse,6,2
Washoe,103,President,Chuck Baldwin,3,
Washoe,103,President,Bob Barr,7,
Washoe,103,President,John Mccain,309,
Washoe,103,President,Cynthia Mckinney,0,
Washoe,103,President,None Of These Candidates,7,
Washoe,103,President,Barack Obama,507,
Washoe,103,President,Ralph Nader,9,
Washoe,103,State House,Daniel Joseph,36,27
Washoe,103,State House,Sheila Leslie,527,27
Washoe,103,State House,Virgil Neal,213,27
Washoe,103,State Senate,Gary Feero,42,3
Washoe,103,State Senate,Bill Raggio,564,3
Washoe,103,State Senate,Jade Zahreddine,192,3
Washoe,103,U.S. House,Craig Bergland,23,2
Washoe,103,U.S. House,Jill Derby,414,2
Washoe,103,U.S. House,John Everhart,15,2
Washoe,103,U.S. House,Dean Heller,353,2
Washoe,103,U.S. House,Sean Morse,10,2
Washoe,103,President,Chuck Baldwin,1,
Washoe,103,President,Bob Barr,1,
Washoe,103,President,John Mccain,82,
Washoe,103,President,Cynthia Mckinney,0,
Washoe,103,President,None Of These Candidates,2,
Washoe,103,President,Barack Obama,259,
Washoe,103,President,Ralph Nader,5,
Washoe,103,State House,Daniel Joseph,26,27
Washoe,103,State House,Sheila Leslie,232,27
Washoe,103,State House,Virgil Neal,64,27
Washoe,103,U.S. House,Craig Bergland,14,2
Washoe,103,U.S. House,Jill Derby,214,2
Washoe,103,U.S. House,John Everhart,10,2
Washoe,103,U.S. House,Dean Heller,100,2
Washoe,103,U.S. House,Sean Morse,5,2
Washoe,103,President,Chuck Baldwin,0,
Washoe,103,President,Bob Barr,2,
Washoe,103,President,John Mccain,83,
Washoe,103,President,Cynthia Mckinney,0,
Washoe,103,President,None Of These Candidates,2,
Washoe,103,President,Barack Obama,192,
Washoe,103,President,Ralph Nader,2,
Washoe,103,State House,Daniel Joseph,21,27
Washoe,103,State House,Sheila Leslie,164,27
Washoe,103,State House,Virgil Neal,70,27
Washoe,103,U.S. House,Craig Bergland,11,2
Washoe,103,U.S. House,Jill Derby,153,2
Washoe,103,U.S. House,John Everhart,9,2
Washoe,103,U.S. House,Dean Heller,86,2
Washoe,103,U.S. House,Sean Morse,9,2
Washoe,103,President,Chuck Baldwin,2,
Washoe,103,President,Bob Barr,2,
Washoe,103,President,John Mccain,72,
Washoe,103,President,Cynthia Mckinney,0,
Washoe,103,President,None Of These Candidates,0,
Washoe,103,President,Barack Obama,152,
Washoe,103,President,Ralph Nader,1,
Washoe,103,State House,Daniel Joseph,18,27
Washoe,103,State House,Sheila Leslie,153,27
Washoe,103,State House,Virgil Neal,42,27
Washoe,103,State Senate,Gary Feero,20,3
Washoe,103,State Senate,Bill Raggio,110,3
Washoe,103,State Senate,Jade Zahreddine,88,3
Washoe,103,U.S. House,Craig Bergland,8,2
Washoe,103,U.S. House,Jill Derby,120,2
Washoe,103,U.S. House,John Everhart,9,2
Washoe,103,U.S. House,Dean Heller,77,2
Washoe,103,U.S. House,Sean Morse,5,2
Washoe,103,President,Chuck Baldwin,0,
Washoe,103,President,Bob Barr,1,
Washoe,103,President,John Mccain,168,
Washoe,103,President,Cynthia Mckinney,1,
Washoe,103,President,None Of These Candidates,1,
Washoe,103,President,Barack Obama,218,
Washoe,103,President,Ralph Nader,1,
Washoe,103,State House,Heidi Gansert,227,25
Washoe,103,State House,Robert Townsend,146,25
Washoe,103,State Senate,Gary Feero,21,3
Washoe,103,State Senate,Bill Raggio,267,3
Washoe,103,State Senate,Jade Zahreddine,78,3
Washoe,103,U.S. House,Craig Bergland,7,2
Washoe,103,U.S. House,Jill Derby,177,2
Washoe,103,U.S. House,John Everhart,7,2
Washoe,103,U.S. House,Dean Heller,179,2
Washoe,103,U.S. House,Sean Morse,7,2
Washoe,103,President,Chuck Baldwin,2,
Washoe,103,President,Bob Barr,3,
Washoe,103,President,John Mccain,94,
Washoe,103,President,Cynthia Mckinney,2,
Washoe,103,President,None Of These Candidates,7,
Washoe,103,President,Barack Obama,244,
Washoe,103,President,Ralph Nader,3,
Washoe,103,State House,Daniel Joseph,31,27
Washoe,103,State House,Sheila Leslie,223,27
Washoe,103,State House,Virgil Neal,67,27
Washoe,103,U.S. House,Craig Bergland,12,2
Washoe,103,U.S. House,Jill Derby,206,2
Washoe,103,U.S. House,John Everhart,10,2
Washoe,103,U.S. House,Dean Heller,85,2
Washoe,103,U.S. House,Sean Morse,11,2
Washoe,104,President,Chuck Baldwin,0,
Washoe,104,President,Bob Barr,0,
Washoe,104,President,John Mccain,0,
Washoe,104,President,Cynthia Mckinney,0,
Washoe,104,President,None Of These Candidates,0,
Washoe,104,President,Barack Obama,0,
Washoe,104,President,Ralph Nader,0,
Washoe,104,State House,Ty Cobb,0,26
Washoe,104,State House,Daela Gibson,0,26
Washoe,104,State House,Gregory Miller,0,26
Washoe,104,State Senate,Gary Feero,0,3
Washoe,104,State Senate,Bill Raggio,0,3
Washoe,104,State Senate,Jade Zahreddine,0,3
Washoe,104,U.S. House,Craig Bergland,0,2
Washoe,104,U.S. House,Jill Derby,0,2
Washoe,104,U.S. House,John Everhart,0,2
Washoe,104,U.S. House,Dean Heller,0,2
Washoe,104,U.S. House,Sean Morse,0,2
Washoe,104,President,Chuck Baldwin,4,
Washoe,104,President,Bob Barr,7,
Washoe,104,President,John Mccain,200,
Washoe,104,President,Cynthia Mckinney,1,
Washoe,104,President,None Of These Candidates,11,
Washoe,104,President,Barack Obama,406,
Washoe,104,President,Ralph Nader,5,
Washoe,104,State House,Daniel Joseph,50,27
Washoe,104,State House,Sheila Leslie,356,27
Washoe,104,State House,Virgil Neal,160,27
Washoe,104,State Senate,Gary Feero,46,3
Washoe,104,State Senate,Bill Raggio,284,3
Washoe,104,State Senate,Jade Zahreddine,254,3
Washoe,104,U.S. House,Craig Bergland,10,2
Washoe,104,U.S. House,Jill Derby,341,2
Washoe,104,U.S. House,John Everhart,21,2
Washoe,104,U.S. House,Dean Heller,209,2
Washoe,104,U.S. House,Sean Morse,10,2
Washoe,104,President,Chuck Baldwin,5,
Washoe,104,President,Bob Barr,4,
Washoe,104,President,John Mccain,329,
Washoe,104,President,Cynthia Mckinney,0,
Washoe,104,President,None Of These Candidates,5,
Washoe,104,President,Barack Obama,492,
Washoe,104,President,Ralph Nader,5,
Washoe,104,State House,Ty Cobb,359,26
Washoe,104,State House,Daela Gibson,366,26
Washoe,104,State House,Gregory Miller,41,26
Washoe,104,State Senate,Gary Feero,52,3
Washoe,104,State Senate,Bill Raggio,422,3
Washoe,104,State Senate,Jade Zahreddine,309,3
Washoe,104,U.S. House,Craig Bergland,11,2
Washoe,104,U.S. House,Jill Derby,392,2
Washoe,104,U.S. House,John Everhart,23,2
Washoe,104,U.S. House,Dean Heller,372,2
Washoe,104,U.S. House,Sean Morse,8,2
Washoe,104,President,Chuck Baldwin,2,
Washoe,104,President,Bob Barr,1,
Washoe,104,President,John Mccain,122,
Washoe,104,President,Cynthia Mckinney,1,
Washoe,104,President,None Of These Candidates,1,
Washoe,104,President,Barack Obama,180,
Washoe,104,President,Ralph Nader,1,
Washoe,104,State House,Heidi Gansert,133,25
Washoe,104,State House,Robert Townsend,139,25
Washoe,104,State Senate,Gary Feero,18,3
Washoe,104,State Senate,Bill Raggio,166,3
Washoe,104,State Senate,Jade Zahreddine,100,3
Washoe,104,U.S. House,Craig Bergland,9,2
Washoe,104,U.S. House,Jill Derby,138,2
Washoe,104,U.S. House,John Everhart,7,2
Washoe,104,U.S. House,Dean Heller,134,2
Washoe,104,U.S. House,Sean Morse,2,2
Washoe,104,President,Chuck Baldwin,1,
Washoe,104,President,Bob Barr,1,
Washoe,104,President,John Mccain,61,
Washoe,104,President,Cynthia Mckinney,0,
Washoe,104,President,None Of These Candidates,0,
Washoe,104,President,Barack Obama,78,
Washoe,104,President,Ralph Nader,0,
Washoe,104,State House,Heidi Gansert,69,25
Washoe,104,State House,Robert Townsend,55,25
Washoe,104,State Senate,Gary Feero,6,3
Washoe,104,State Senate,Bill Raggio,82,3
Washoe,104,State Senate,Jade Zahreddine,43,3
Washoe,104,U.S. House,Craig Bergland,1,2
Washoe,104,U.S. House,Jill Derby,59,2
Washoe,104,U.S. House,John Everhart,6,2
Washoe,104,U.S. House,Dean Heller,66,2
Washoe,104,U.S. House,Sean Morse,4,2
Washoe,104,President,Chuck Baldwin,2,
Washoe,104,President,Bob Barr,2,
Washoe,104,President,John Mccain,143,
Washoe,104,President,Cynthia Mckinney,0,
Washoe,104,President,None Of These Candidates,1,
Washoe,104,President,Barack Obama,102,
Washoe,104,President,Ralph Nader,0,
Washoe,104,State House,Heidi Gansert,193,25
Washoe,104,State House,Robert Townsend,50,25
Washoe,104,State Senate,Gary Feero,4,3
Washoe,104,State Senate,Bill Raggio,210,3
Washoe,104,State Senate,Jade Zahreddine,30,3
Washoe,104,U.S. House,Craig Bergland,1,2
Washoe,104,U.S. House,Jill Derby,80,2
Washoe,104,U.S. House,John Everhart,0,2
Washoe,104,U.S. House,Dean Heller,161,2
Washoe,104,U.S. House,Sean Morse,3,2
Washoe,104,President,Chuck Baldwin,0,
Washoe,104,President,Bob Barr,0,
Washoe,104,President,John Mccain,0,
Washoe,104,President,Cynthia Mckinney,0,
Washoe,104,President,None Of These Candidates,0,
Washoe,104,President,Barack Obama,0,
Washoe,104,President,Ralph Nader,0,
Washoe,104,State House,Ty Cobb,0,26
Washoe,104,State House,Daela Gibson,0,26
Washoe,104,State House,Gregory Miller,0,26
Washoe,104,State Senate,Gary Feero,0,3
Washoe,104,State Senate,Bill Raggio,0,3
Washoe,104,State Senate,Jade Zahreddine,0,3
Washoe,104,U.S. House,Craig Bergland,0,2
Washoe,104,U.S. House,Jill Derby,0,2
Washoe,104,U.S. House,John Everhart,0,2
Washoe,104,U.S. House,Dean Heller,0,2
Washoe,104,U.S. House,Sean Morse,0,2
Washoe,104,President,Chuck Baldwin,0,
Washoe,104,President,Bob Barr,0,
Washoe,104,President,John Mccain,0,
Washoe,104,President,Cynthia Mckinney,0,
Washoe,104,President,None Of These Candidates,0,
Washoe,104,President,Barack Obama,0,
Washoe,104,President,Ralph Nader,0,
Washoe,104,State House,Ty Cobb,0,26
Washoe,104,State House,Daela Gibson,0,26
Washoe,104,State House,Gregory Miller,0,26
Washoe,104,State Senate,Gary Feero,0,3
Washoe,104,State Senate,Bill Raggio,0,3
Washoe,104,State Senate,Jade Zahreddine,0,3
Washoe,104,U.S. House,Craig Bergland,0,2
Washoe,104,U.S. House,Jill Derby,0,2
Washoe,104,U.S. House,John Everhart,0,2
Washoe,104,U.S. House,Dean Heller,0,2
Washoe,104,U.S. House,Sean Morse,0,2
Washoe,105,President,Chuck Baldwin,0,
Washoe,105,President,Bob Barr,0,
Washoe,105,President,John Mccain,0,
Washoe,105,President,Cynthia Mckinney,0,
Washoe,105,President,None Of These Candidates,0,
Washoe,105,President,Barack Obama,0,
Washoe,105,President,Ralph Nader,0,
Washoe,105,State House,Ty Cobb,0,26
Washoe,105,State House,Daela Gibson,0,26
Washoe,105,State House,Gregory Miller,0,26
Washoe,105,State Senate,Gary Feero,0,3
Washoe,105,State Senate,Bill Raggio,0,3
Washoe,105,State Senate,Jade Zahreddine,0,3
Washoe,105,U.S. House,Craig Bergland,0,2
Washoe,105,U.S. House,Jill Derby,0,2
Washoe,105,U.S. House,John Everhart,0,2
Washoe,105,U.S. House,Dean Heller,0,2
Washoe,105,U.S. House,Sean Morse,0,2
Washoe,105,President,Chuck Baldwin,0,
Washoe,105,President,Bob Barr,0,
Washoe,105,President,John Mccain,0,
Washoe,105,President,Cynthia Mckinney,0,
Washoe,105,President,None Of These Candidates,0,
Washoe,105,President,Barack Obama,0,
Washoe,105,President,Ralph Nader,0,
Washoe,105,State House,Ty Cobb,0,26
Washoe,105,State House,Daela Gibson,0,26
Washoe,105,State House,Gregory Miller,0,26
Washoe,105,State Senate,Gary Feero,0,3
Washoe,105,State Senate,Bill Raggio,0,3
Washoe,105,State Senate,Jade Zahreddine,0,3
Washoe,105,U.S. House,Craig Bergland,0,2
Washoe,105,U.S. House,Jill Derby,0,2
Washoe,105,U.S. House,John Everhart,0,2
Washoe,105,U.S. House,Dean Heller,0,2
Washoe,105,U.S. House,Sean Morse,0,2
Washoe,105,President,Chuck Baldwin,0,
Washoe,105,President,Bob Barr,0,
Washoe,105,President,John Mccain,151,
Washoe,105,President,Cynthia Mckinney,0,
Washoe,105,President,None Of These Candidates,1,
Washoe,105,President,Barack Obama,199,
Washoe,105,President,Ralph Nader,1,
Washoe,105,State House,Ty Cobb,170,26
Washoe,105,State House,Daela Gibson,146,26
Washoe,105,State House,Gregory Miller,10,26
Washoe,105,State Senate,Gary Feero,15,3
Washoe,105,State Senate,Bill Raggio,225,3
Washoe,105,State Senate,Jade Zahreddine,91,3
Washoe,105,U.S. House,Craig Bergland,4,2
Washoe,105,U.S. House,Jill Derby,156,2
Washoe,105,U.S. House,John Everhart,6,2
Washoe,105,U.S. House,Dean Heller,171,2
Washoe,105,U.S. House,Sean Morse,4,2
Washoe,105,President,Chuck Baldwin,0,
Washoe,105,President,Bob Barr,5,
Washoe,105,President,John Mccain,332,
Washoe,105,President,Cynthia Mckinney,0,
Washoe,105,President,None Of These Candidates,5,
Washoe,105,President,Barack Obama,538,
Washoe,105,President,Ralph Nader,4,
Washoe,105,State House,Ty Cobb,371,26
Washoe,105,State House,Daela Gibson,369,26
Washoe,105,State House,Gregory Miller,58,26
Washoe,105,State Senate,Gary Feero,49,3
Washoe,105,State Senate,Bill Raggio,470,3
Washoe,105,State Senate,Jade Zahreddine,298,3
Washoe,105,U.S. House,Craig Bergland,19,2
Washoe,105,U.S. House,Jill Derby,413,2
Washoe,105,U.S. House,John Everhart,28,2
Washoe,105,U.S. House,Dean Heller,364,2
Washoe,105,U.S. House,Sean Morse,23,2
Washoe,105,President,Chuck Baldwin,0,
Washoe,105,President,Bob Barr,5,
Washoe,105,President,John Mccain,307,
Washoe,105,President,Cynthia Mckinney,2,
Washoe,105,President,None Of These Candidates,2,
Washoe,105,President,Barack Obama,476,
Washoe,105,President,Ralph Nader,1,
Washoe,105,State House,Ty Cobb,362,26
Washoe,105,State House,Daela Gibson,332,26
Washoe,105,State House,Gregory Miller,40,26
Washoe,105,State Senate,Gary Feero,42,3
Washoe,105,State Senate,Bill Raggio,452,3
Washoe,105,State Senate,Jade Zahreddine,254,3
Washoe,105,U.S. House,Craig Bergland,13,2
Washoe,105,U.S. House,Jill Derby,374,2
Washoe,105,U.S. House,John Everhart,23,2
Washoe,105,U.S. House,Dean Heller,332,2
Washoe,105,U.S. House,Sean Morse,14,2
Washoe,105,President,Chuck Baldwin,1,
Washoe,105,President,Bob Barr,4,
Washoe,105,President,John Mccain,314,
Washoe,105,President,Cynthia Mckinney,2,
Washoe,105,President,None Of These Candidates,3,
Washoe,105,President,Barack Obama,561,
Washoe,105,President,Ralph Nader,3,
Washoe,105,State House,Ty Cobb,364,26
Washoe,105,State House,Daela Gibson,397,26
Washoe,105,State House,Gregory Miller,58,26
Washoe,105,State Senate,Gary Feero,53,3
Washoe,105,State Senate,Bill Raggio,463,3
Washoe,105,State Senate,Jade Zahreddine,320,3
Washoe,105,U.S. House,Craig Bergland,16,2
Washoe,105,U.S. House,Jill Derby,438,2
Washoe,105,U.S. House,John Everhart,25,2
Washoe,105,U.S. House,Dean Heller,342,2
Washoe,105,U.S. House,Sean Morse,19,2
Washoe,200,President,Chuck Baldwin,0,
Washoe,200,President,Bob Barr,2,
Washoe,200,President,John Mccain,19,
Washoe,200,President,Cynthia Mckinney,0,
Washoe,200,President,None Of These Candidates,0,
Washoe,200,President,Barack Obama,19,
Washoe,200,President,Ralph Nader,1,
Washoe,200,State House,Daniel Joseph,2,27
Washoe,200,State House,Sheila Leslie,20,27
Washoe,200,State House,Virgil Neal,16,27
Washoe,200,State Senate,Gary Feero,2,3
Washoe,200,State Senate,Bill Raggio,29,3
Washoe,200,State Senate,Jade Zahreddine,8,3
Washoe,200,U.S. House,Craig Bergland,1,2
Washoe,200,U.S. House,Jill Derby,14,2
Washoe,200,U.S. House,John Everhart,0,2
Washoe,200,U.S. House,Dean Heller,21,2
Washoe,200,U.S. House,Sean Morse,2,2
Washoe,200,President,Chuck Baldwin,0,
Washoe,200,President,Bob Barr,2,
Washoe,200,President,John Mccain,34,
Washoe,200,President,Cynthia Mckinney,2,
Washoe,200,President,None Of These Candidates,0,
Washoe,200,President,Barack Obama,59,
Washoe,200,President,Ralph Nader,1,
Washoe,200,State House,Daniel Joseph,7,27
Washoe,200,State House,Sheila Leslie,62,27
Washoe,200,State House,Virgil Neal,19,27
Washoe,200,U.S. House,Craig Bergland,3,2
Washoe,200,U.S. House,Jill Derby,57,2
Washoe,200,U.S. House,John Everhart,3,2
Washoe,200,U.S. House,Dean Heller,29,2
Washoe,200,U.S. House,Sean Morse,4,2
Washoe,200,President,Chuck Baldwin,0,
Washoe,200,President,Bob Barr,0,
Washoe,200,President,John Mccain,0,
Washoe,200,President,Cynthia Mckinney,0,
Washoe,200,President,None Of These Candidates,0,
Washoe,200,President,Barack Obama,0,
Washoe,200,President,Ralph Nader,0,
Washoe,200,State House,Daniel Joseph,0,27
Washoe,200,State House,Sheila Leslie,0,27
Washoe,200,State House,Virgil Neal,0,27
Washoe,200,U.S. House,Craig Bergland,0,2
Washoe,200,U.S. House,Jill Derby,0,2
Washoe,200,U.S. House,John Everhart,0,2
Washoe,200,U.S. House,Dean Heller,0,2
Washoe,200,U.S. House,Sean Morse,0,2
Washoe,200,President,Chuck Baldwin,0,
Washoe,200,President,Bob Barr,1,
Washoe,200,President,John Mccain,134,
Washoe,200,President,Cynthia Mckinney,1,
Washoe,200,President,None Of These Candidates,1,
Washoe,200,President,Barack Obama,158,
Washoe,200,President,Ralph Nader,0,
Washoe,200,State House,Daniel Joseph,15,27
Washoe,200,State House,Sheila Leslie,156,27
Washoe,200,State House,Virgil Neal,101,27
Washoe,200,U.S. House,Craig Bergland,7,2
Washoe,200,U.S. House,Jill Derby,133,2
Washoe,200,U.S. House,John Everhart,7,2
Washoe,200,U.S. House,Dean Heller,131,2
Washoe,200,U.S. House,Sean Morse,7,2
Washoe,200,President,Chuck Baldwin,3,
Washoe,200,President,Bob Barr,5,
Washoe,200,President,John Mccain,99,
Washoe,200,President,Cynthia Mckinney,0,
Washoe,200,President,None Of These Candidates,1,
Washoe,200,President,Barack Obama,366,
Washoe,200,President,Ralph Nader,3,
Washoe,200,State House,Daniel Joseph,28,27
Washoe,200,State House,Sheila Leslie,316,27
Washoe,200,State House,Virgil Neal,80,27
Washoe,200,U.S. House,Craig Bergland,10,2
Washoe,200,U.S. House,Jill Derby,303,2
Washoe,200,U.S. House,John Everhart,13,2
Washoe,200,U.S. House,Dean Heller,113,2
Washoe,200,U.S. House,Sean Morse,6,2
Washoe,200,President,Chuck Baldwin,1,
Washoe,200,President,Bob Barr,2,
Washoe,200,President,John Mccain,74,
Washoe,200,President,Cynthia Mckinney,0,
Washoe,200,President,None Of These Candidates,4,
Washoe,200,President,Barack Obama,227,
Washoe,200,President,Ralph Nader,4,
Washoe,200,State House,Daniel Joseph,26,27
Washoe,200,State House,Sheila Leslie,211,27
Washoe,200,State House,Virgil Neal,49,27
Washoe,200,U.S. House,Craig Bergland,2,2
Washoe,200,U.S. House,Jill Derby,186,2
Washoe,200,U.S. House,John Everhart,13,2
Washoe,200,U.S. House,Dean Heller,71,2
Washoe,200,U.S. House,Sean Morse,8,2
Washoe,200,President,Chuck Baldwin,0,
Washoe,200,President,Bob Barr,1,
Washoe,200,President,John Mccain,43,
Washoe,200,President,Cynthia Mckinney,0,
Washoe,200,President,None Of These Candidates,1,
Washoe,200,President,Barack Obama,74,
Washoe,200,President,Ralph Nader,0,
Washoe,200,State House,Daniel Joseph,2,27
Washoe,200,State House,Sheila Leslie,70,27
Washoe,200,State House,Virgil Neal,39,27
Washoe,200,State Senate,Gary Feero,5,3
Washoe,200,State Senate,Bill Raggio,73,3
Washoe,200,State Senate,Jade Zahreddine,35,3
Washoe,200,U.S. House,Craig Bergland,7,2
Washoe,200,U.S. House,Jill Derby,54,2
Washoe,200,U.S. House,John Everhart,1,2
