county,precinct,office,district,candidate,votes
Washoe,405,U.S. Senate,,Joe Heck,0
Washoe,405,U.S. Senate,,Tom Jones,0
Washoe,405,U.S. Senate,,None Of These Candidates,0
Washoe,405,U.S. Senate,,Thomas Sawyer,0
Washoe,405,U.S. Senate,,Jarrod Williams,0
Washoe,500,President,,Darrell Castle,4
Washoe,500,President,,Hillary Clinton,386
Washoe,500,President,,Roque De La Fuente,1
Washoe,500,President,,Gary Johnson,40
Washoe,500,President,,None Of These Candidates,20
Washoe,500,President,,Donald Trump,187
Washoe,500,State House,27,Teresa Benitez-Thompson,388
Washoe,500,State House,27,Bonnie Weber,217
Washoe,500,State Senate,15,David Colborne,26
Washoe,500,State Senate,15,Heidi Gansert,242
Washoe,500,State Senate,15,Devon Reese,338
Washoe,500,U.S. House,2,Mark Amodei,246
Washoe,500,U.S. House,2,H.D. Evans,350
Washoe,500,U.S. House,2,John Everhart,13
Washoe,500,U.S. House,2,Drew Knight,6
Washoe,500,U.S. Senate,,Catherine Cortez Masto,371
Washoe,500,U.S. Senate,,Tony Gumina,12
Washoe,500,U.S. Senate,,Joe Heck,209
Washoe,500,U.S. Senate,,Tom Jones,5
Washoe,500,U.S. Senate,,None Of These Candidates,24
Washoe,500,U.S. Senate,,Thomas Sawyer,9
Washoe,500,U.S. Senate,,Jarrod Williams,2
Washoe,500,President,,Darrell Castle,0
Washoe,500,President,,Hillary Clinton,23
Washoe,500,President,,Roque De La Fuente,0
Washoe,500,President,,Gary Johnson,2
Washoe,500,President,,None Of These Candidates,3
Washoe,500,President,,Donald Trump,16
Washoe,500,State House,24,Amber Joiner,27
Washoe,500,State House,24,Jim Riger Sr.,13
Washoe,500,State Senate,13,Kent Bailey,14
Washoe,500,State Senate,13,Brandon Jacobs,0
Washoe,500,State Senate,13,Julia Ratti,26
Washoe,500,U.S. House,2,Mark Amodei,15
Washoe,500,U.S. House,2,H.D. Evans,26
Washoe,500,U.S. House,2,John Everhart,0
Washoe,500,U.S. House,2,Drew Knight,0
Washoe,500,U.S. Senate,,Catherine Cortez Masto,25
Washoe,500,U.S. Senate,,Tony Gumina,0
Washoe,500,U.S. Senate,,Joe Heck,15
Washoe,500,U.S. Senate,,Tom Jones,1
Washoe,500,U.S. Senate,,None Of These Candidates,2
Washoe,500,U.S. Senate,,Thomas Sawyer,1
Washoe,500,U.S. Senate,,Jarrod Williams,0
Washoe,500,President,,Darrell Castle,4
Washoe,500,President,,Hillary Clinton,362
Washoe,500,President,,Roque De La Fuente,0
Washoe,500,President,,Gary Johnson,22
Washoe,500,President,,None Of These Candidates,19
Washoe,500,President,,Donald Trump,208
Washoe,500,State House,24,Amber Joiner,357
Washoe,500,State House,24,Jim Riger Sr.,191
Washoe,500,State Senate,13,Kent Bailey,181
Washoe,500,State Senate,13,Brandon Jacobs,47
Washoe,500,State Senate,13,Julia Ratti,335
Washoe,500,U.S. House,2,Mark Amodei,199
Washoe,500,U.S. House,2,H.D. Evans,330
Washoe,500,U.S. House,2,John Everhart,19
Washoe,500,U.S. House,2,Drew Knight,17
Washoe,500,U.S. Senate,,Catherine Cortez Masto,349
Washoe,500,U.S. Senate,,Tony Gumina,14
Washoe,500,U.S. Senate,,Joe Heck,179
Washoe,500,U.S. Senate,,Tom Jones,7
Washoe,500,U.S. Senate,,None Of These Candidates,36
Washoe,500,U.S. Senate,,Thomas Sawyer,10
Washoe,500,U.S. Senate,,Jarrod Williams,7
Washoe,500,President,,Darrell Castle,5
Washoe,500,President,,Hillary Clinton,636
Washoe,500,President,,Roque De La Fuente,2
Washoe,500,President,,Gary Johnson,63
Washoe,500,President,,None Of These Candidates,36
Washoe,500,President,,Donald Trump,279
Washoe,500,State House,24,Amber Joiner,654
Washoe,500,State House,24,Jim Riger Sr.,291
Washoe,500,State Senate,13,Kent Bailey,301
Washoe,500,State Senate,13,Brandon Jacobs,40
Washoe,500,State Senate,13,Julia Ratti,624
Washoe,500,U.S. House,2,Mark Amodei,361
Washoe,500,U.S. House,2,H.D. Evans,586
Washoe,500,U.S. House,2,John Everhart,21
Washoe,500,U.S. House,2,Drew Knight,15
Washoe,500,U.S. Senate,,Catherine Cortez Masto,620
Washoe,500,U.S. Senate,,Tony Gumina,1
Washoe,500,U.S. Senate,,Joe Heck,322
Washoe,500,U.S. Senate,,Tom Jones,14
Washoe,500,U.S. Senate,,None Of These Candidates,43
Washoe,500,U.S. Senate,,Thomas Sawyer,9
Washoe,500,U.S. Senate,,Jarrod Williams,8
Washoe,500,President,,Darrell Castle,4
Washoe,500,President,,Hillary Clinton,115
Washoe,500,President,,Roque De La Fuente,0
Washoe,500,President,,Gary Johnson,14
Washoe,500,President,,None Of These Candidates,8
Washoe,500,President,,Donald Trump,89
Washoe,500,State House,27,Teresa Benitez-Thompson,138
Washoe,500,State House,27,Bonnie Weber,78
Washoe,500,State Senate,15,David Colborne,15
Washoe,500,State Senate,15,Heidi Gansert,93
Washoe,500,State Senate,15,Devon Reese,108
Washoe,500,U.S. House,2,Mark Amodei,90
Washoe,500,U.S. House,2,H.D. Evans,117
Washoe,500,U.S. House,2,John Everhart,3
Washoe,500,U.S. House,2,Drew Knight,6
Washoe,500,U.S. Senate,,Catherine Cortez Masto,122
Washoe,500,U.S. Senate,,Tony Gumina,2
Washoe,500,U.S. Senate,,Joe Heck,82
Washoe,500,U.S. Senate,,Tom Jones,4
Washoe,500,U.S. Senate,,None Of These Candidates,8
Washoe,500,U.S. Senate,,Thomas Sawyer,5
Washoe,500,U.S. Senate,,Jarrod Williams,2
Washoe,500,President,,Darrell Castle,3
Washoe,500,President,,Hillary Clinton,281
Washoe,500,President,,Roque De La Fuente,1
Washoe,500,President,,Gary Johnson,23
Washoe,500,President,,None Of These Candidates,15
Washoe,500,President,,Donald Trump,137
Washoe,500,State House,27,Teresa Benitez-Thompson,283
Washoe,500,State House,27,Bonnie Weber,134
Washoe,500,State Senate,15,David Colborne,23
Washoe,500,State Senate,15,Heidi Gansert,155
Washoe,500,State Senate,15,Devon Reese,244
Washoe,500,U.S. House,2,Mark Amodei,143
Washoe,500,U.S. House,2,H.D. Evans,259
Washoe,500,U.S. House,2,John Everhart,17
Washoe,500,U.S. House,2,Drew Knight,12
Washoe,500,U.S. Senate,,Catherine Cortez Masto,280
Washoe,500,U.S. Senate,,Tony Gumina,2
Washoe,500,U.S. Senate,,Joe Heck,127
Washoe,500,U.S. Senate,,Tom Jones,9
Washoe,500,U.S. Senate,,None Of These Candidates,19
Washoe,500,U.S. Senate,,Thomas Sawyer,12
Washoe,500,U.S. Senate,,Jarrod Williams,5
Washoe,500,President,,Darrell Castle,1
Washoe,500,President,,Hillary Clinton,376
Washoe,500,President,,Roque De La Fuente,0
Washoe,500,President,,Gary Johnson,34
Washoe,500,President,,None Of These Candidates,25
Washoe,500,President,,Donald Trump,152
Washoe,500,State House,24,Amber Joiner,414
Washoe,500,State House,24,Jim Riger Sr.,136
Washoe,500,State Senate,13,Kent Bailey,141
Washoe,500,State Senate,13,Brandon Jacobs,29
Washoe,500,State Senate,13,Julia Ratti,384
Washoe,500,U.S. House,2,Mark Amodei,157
Washoe,500,U.S. House,2,H.D. Evans,373
Washoe,500,U.S. House,2,John Everhart,17
Washoe,500,U.S. House,2,Drew Knight,11
Washoe,500,U.S. Senate,,Catherine Cortez Masto,369
Washoe,500,U.S. Senate,,Tony Gumina,6
Washoe,500,U.S. Senate,,Joe Heck,155
Washoe,500,U.S. Senate,,Tom Jones,9
Washoe,500,U.S. Senate,,None Of These Candidates,25
Washoe,500,U.S. Senate,,Thomas Sawyer,10
Washoe,500,U.S. Senate,,Jarrod Williams,5
Washoe,501,President,,Darrell Castle,1
Washoe,501,President,,Hillary Clinton,414
Washoe,501,President,,Roque De La Fuente,3
Washoe,501,President,,Gary Johnson,49
Washoe,501,President,,None Of These Candidates,27
Washoe,501,President,,Donald Trump,127
Washoe,501,State House,24,Amber Joiner,414
Washoe,501,State House,24,Jim Riger Sr.,138
Washoe,501,State Senate,13,Kent Bailey,144
Washoe,501,State Senate,13,Brandon Jacobs,32
Washoe,501,State Senate,13,Julia Ratti,384
Washoe,501,U.S. House,2,Mark Amodei,156
Washoe,501,U.S. House,2,H.D. Evans,384
Washoe,501,U.S. House,2,John Everhart,16
Washoe,501,U.S. House,2,Drew Knight,16
Washoe,501,U.S. Senate,,Catherine Cortez Masto,411
Washoe,501,U.S. Senate,,Tony Gumina,1
Washoe,501,U.S. Senate,,Joe Heck,152
Washoe,501,U.S. Senate,,Tom Jones,7
Washoe,501,U.S. Senate,,None Of These Candidates,33
Washoe,501,U.S. Senate,,Thomas Sawyer,7
Washoe,501,U.S. Senate,,Jarrod Williams,3
Washoe,501,President,,Darrell Castle,3
Washoe,501,President,,Hillary Clinton,387
Washoe,501,President,,Roque De La Fuente,3
Washoe,501,President,,Gary Johnson,41
Washoe,501,President,,None Of These Candidates,20
Washoe,501,President,,Donald Trump,277
Washoe,501,State House,27,Teresa Benitez-Thompson,401
Washoe,501,State House,27,Bonnie Weber,290
Washoe,501,State Senate,15,David Colborne,26
Washoe,501,State Senate,15,Heidi Gansert,330
Washoe,501,State Senate,15,Devon Reese,347
Washoe,501,U.S. House,2,Mark Amodei,346
Washoe,501,U.S. House,2,H.D. Evans,340
Washoe,501,U.S. House,2,John Everhart,9
Washoe,501,U.S. House,2,Drew Knight,8
Washoe,501,U.S. Senate,,Catherine Cortez Masto,377
Washoe,501,U.S. Senate,,Tony Gumina,2
Washoe,501,U.S. Senate,,Joe Heck,313
Washoe,501,U.S. Senate,,Tom Jones,6
Washoe,501,U.S. Senate,,None Of These Candidates,21
Washoe,501,U.S. Senate,,Thomas Sawyer,2
Washoe,501,U.S. Senate,,Jarrod Williams,5
Washoe,501,President,,Darrell Castle,1
Washoe,501,President,,Hillary Clinton,200
Washoe,501,President,,Roque De La Fuente,0
Washoe,501,President,,Gary Johnson,28
Washoe,501,President,,None Of These Candidates,18
Washoe,501,President,,Donald Trump,134
Washoe,501,State House,27,Teresa Benitez-Thompson,209
Washoe,501,State House,27,Bonnie Weber,155
Washoe,501,State Senate,15,David Colborne,15
Washoe,501,State Senate,15,Heidi Gansert,164
Washoe,501,State Senate,15,Devon Reese,187
Washoe,501,U.S. House,2,Mark Amodei,170
Washoe,501,U.S. House,2,H.D. Evans,182
Washoe,501,U.S. House,2,John Everhart,9
Washoe,501,U.S. House,2,Drew Knight,4
Washoe,501,U.S. Senate,,Catherine Cortez Masto,193
Washoe,501,U.S. Senate,,Tony Gumina,3
Washoe,501,U.S. Senate,,Joe Heck,157
Washoe,501,U.S. Senate,,Tom Jones,6
Washoe,501,U.S. Senate,,None Of These Candidates,13
Washoe,501,U.S. Senate,,Thomas Sawyer,1
Washoe,501,U.S. Senate,,Jarrod Williams,2
Washoe,501,President,,Darrell Castle,3
Washoe,501,President,,Hillary Clinton,313
Washoe,501,President,,Roque De La Fuente,2
Washoe,501,President,,Gary Johnson,24
Washoe,501,President,,None Of These Candidates,20
Washoe,501,President,,Donald Trump,257
Washoe,501,State House,27,Teresa Benitez-Thompson,321
Washoe,501,State House,27,Bonnie Weber,269
Washoe,501,State Senate,15,David Colborne,20
Washoe,501,State Senate,15,Heidi Gansert,332
Washoe,501,State Senate,15,Devon Reese,250
Washoe,501,U.S. House,2,Mark Amodei,313
Washoe,501,U.S. House,2,H.D. Evans,274
Washoe,501,U.S. House,2,John Everhart,10
Washoe,501,U.S. House,2,Drew Knight,6
Washoe,501,U.S. Senate,,Catherine Cortez Masto,314
Washoe,501,U.S. Senate,,Tony Gumina,4
Washoe,501,U.S. Senate,,Joe Heck,268
Washoe,501,U.S. Senate,,Tom Jones,10
Washoe,501,U.S. Senate,,None Of These Candidates,11
Washoe,501,U.S. Senate,,Thomas Sawyer,4
Washoe,501,U.S. Senate,,Jarrod Williams,5
Washoe,501,President,,Darrell Castle,4
Washoe,501,President,,Hillary Clinton,282
Washoe,501,President,,Roque De La Fuente,1
Washoe,501,President,,Gary Johnson,27
Washoe,501,President,,None Of These Candidates,27
Washoe,501,President,,Donald Trump,249
Washoe,501,State House,25,Allen Smith,246
Washoe,501,State House,25,Jill Tolles,299
Washoe,501,State Senate,15,David Colborne,29
Washoe,501,State Senate,15,Heidi Gansert,283
Washoe,501,State Senate,15,Devon Reese,244
Washoe,501,U.S. House,2,Mark Amodei,294
Washoe,501,U.S. House,2,H.D. Evans,241
Washoe,501,U.S. House,2,John Everhart,17
Washoe,501,U.S. House,2,Drew Knight,7
Washoe,501,U.S. Senate,,Catherine Cortez Masto,272
Washoe,501,U.S. Senate,,Tony Gumina,0
Washoe,501,U.S. Senate,,Joe Heck,279
Washoe,501,U.S. Senate,,Tom Jones,6
Washoe,501,U.S. Senate,,None Of These Candidates,18
Washoe,501,U.S. Senate,,Thomas Sawyer,8
Washoe,501,U.S. Senate,,Jarrod Williams,1
Washoe,501,President,,Darrell Castle,1
Washoe,501,President,,Hillary Clinton,503
Washoe,501,President,,Roque De La Fuente,2
Washoe,501,President,,Gary Johnson,61
Washoe,501,President,,None Of These Candidates,40
Washoe,501,President,,Donald Trump,368
Washoe,501,State House,27,Teresa Benitez-Thompson,524
Washoe,501,State House,27,Bonnie Weber,380
Washoe,501,State Senate,15,David Colborne,60
Washoe,501,State Senate,15,Heidi Gansert,408
Washoe,501,State Senate,15,Devon Reese,450
Washoe,501,U.S. House,2,Mark Amodei,410
Washoe,501,U.S. House,2,H.D. Evans,471
Washoe,501,U.S. House,2,John Everhart,31
Washoe,501,U.S. House,2,Drew Knight,16
Washoe,501,U.S. Senate,,Catherine Cortez Masto,522
Washoe,501,U.S. Senate,,Tony Gumina,8
Washoe,501,U.S. Senate,,Joe Heck,372
Washoe,501,U.S. Senate,,Tom Jones,8
Washoe,501,U.S. Senate,,None Of These Candidates,35
Washoe,501,U.S. Senate,,Thomas Sawyer,12
Washoe,501,U.S. Senate,,Jarrod Williams,7
Washoe,501,President,,Darrell Castle,2
Washoe,501,President,,Hillary Clinton,447
Washoe,501,President,,Roque De La Fuente,2
Washoe,501,President,,Gary Johnson,46
Washoe,501,President,,None Of These Candidates,27
Washoe,501,President,,Donald Trump,295
Washoe,501,State House,27,Teresa Benitez-Thompson,470
Washoe,501,State House,27,Bonnie Weber,295
Washoe,501,State Senate,15,David Colborne,52
Washoe,501,State Senate,15,Heidi Gansert,311
Washoe,501,State Senate,15,Devon Reese,406
Washoe,501,U.S. House,2,Mark Amodei,314
Washoe,501,U.S. House,2,H.D. Evans,425
Washoe,501,U.S. House,2,John Everhart,26
Washoe,501,U.S. House,2,Drew Knight,15
Washoe,501,U.S. Senate,,Catherine Cortez Masto,423
Washoe,501,U.S. Senate,,Tony Gumina,10
Washoe,501,U.S. Senate,,Joe Heck,309
Washoe,501,U.S. Senate,,Tom Jones,8
Washoe,501,U.S. Senate,,None Of These Candidates,44
Washoe,501,U.S. Senate,,Thomas Sawyer,10
Washoe,501,U.S. Senate,,Jarrod Williams,6
Washoe,502,President,,Darrell Castle,0
Washoe,502,President,,Hillary Clinton,112
Washoe,502,President,,Roque De La Fuente,0
Washoe,502,President,,Gary Johnson,8
Washoe,502,President,,None Of These Candidates,7
Washoe,502,President,,Donald Trump,80
Washoe,502,State House,24,Amber Joiner,127
Washoe,502,State House,24,Jim Riger Sr.,65
Washoe,502,State Senate,13,Kent Bailey,66
Washoe,502,State Senate,13,Brandon Jacobs,10
Washoe,502,State Senate,13,Julia Ratti,119
Washoe,502,U.S. House,2,Mark Amodei,68
Washoe,502,U.S. House,2,H.D. Evans,117
Washoe,502,U.S. House,2,John Everhart,4
Washoe,502,U.S. House,2,Drew Knight,9
Washoe,502,U.S. Senate,,Catherine Cortez Masto,109
Washoe,502,U.S. Senate,,Tony Gumina,2
Washoe,502,U.S. Senate,,Joe Heck,79
Washoe,502,U.S. Senate,,Tom Jones,2
Washoe,502,U.S. Senate,,None Of These Candidates,8
Washoe,502,U.S. Senate,,Thomas Sawyer,6
Washoe,502,U.S. Senate,,Jarrod Williams,1
Washoe,502,President,,Darrell Castle,5
Washoe,502,President,,Hillary Clinton,490
Washoe,502,President,,Roque De La Fuente,5
Washoe,502,President,,Gary Johnson,46
Washoe,502,President,,None Of These Candidates,28
Washoe,502,President,,Donald Trump,278
Washoe,502,State House,24,Amber Joiner,525
Washoe,502,State House,24,Jim Riger Sr.,266
Washoe,502,State Senate,13,Kent Bailey,272
Washoe,502,State Senate,13,Brandon Jacobs,40
Washoe,502,State Senate,13,Julia Ratti,483
Washoe,502,U.S. House,2,Mark Amodei,315
Washoe,502,U.S. House,2,H.D. Evans,459
Washoe,502,U.S. House,2,John Everhart,14
Washoe,502,U.S. House,2,Drew Knight,20
Washoe,502,U.S. Senate,,Catherine Cortez Masto,483
Washoe,502,U.S. Senate,,Tony Gumina,7
Washoe,502,U.S. Senate,,Joe Heck,292
Washoe,502,U.S. Senate,,Tom Jones,11
Washoe,502,U.S. Senate,,None Of These Candidates,29
Washoe,502,U.S. Senate,,Thomas Sawyer,14
Washoe,502,U.S. Senate,,Jarrod Williams,7
Washoe,502,President,,Darrell Castle,0
Washoe,502,President,,Hillary Clinton,0
Washoe,502,President,,Roque De La Fuente,0
Washoe,502,President,,Gary Johnson,0
Washoe,502,President,,None Of These Candidates,0
Washoe,502,President,,Donald Trump,0
Washoe,502,State House,25,Allen Smith,0
Washoe,502,State House,25,Jill Tolles,0
Washoe,502,State Senate,15,David Colborne,0
Washoe,502,State Senate,15,Heidi Gansert,0
Washoe,502,State Senate,15,Devon Reese,0
Washoe,502,U.S. House,2,Mark Amodei,0
Washoe,502,U.S. House,2,H.D. Evans,0
Washoe,502,U.S. House,2,John Everhart,0
Washoe,502,U.S. House,2,Drew Knight,0
Washoe,502,U.S. Senate,,Catherine Cortez Masto,0
Washoe,502,U.S. Senate,,Tony Gumina,0
Washoe,502,U.S. Senate,,Joe Heck,0
Washoe,502,U.S. Senate,,Tom Jones,0
Washoe,502,U.S. Senate,,None Of These Candidates,0
Washoe,502,U.S. Senate,,Thomas Sawyer,0
Washoe,502,U.S. Senate,,Jarrod Williams,0
Washoe,502,President,,Darrell Castle,5
Washoe,502,President,,Hillary Clinton,503
Washoe,502,President,,Roque De La Fuente,1
Washoe,502,President,,Gary Johnson,75
Washoe,502,President,,None Of These Candidates,32
Washoe,502,President,,Donald Trump,377
Washoe,502,State House,27,Teresa Benitez-Thompson,541
Washoe,502,State House,27,Bonnie Weber,387
Washoe,502,State Senate,15,David Colborne,68
Washoe,502,State Senate,15,Heidi Gansert,418
Washoe,502,State Senate,15,Devon Reese,452
Washoe,502,U.S. House,2,Mark Amodei,431
Washoe,502,U.S. House,2,H.D. Evans,471
Washoe,502,U.S. House,2,John Everhart,30
Washoe,502,U.S. House,2,Drew Knight,14
Washoe,502,U.S. Senate,,Catherine Cortez Masto,503
Washoe,502,U.S. Senate,,Tony Gumina,12
Washoe,502,U.S. Senate,,Joe Heck,392
Washoe,502,U.S. Senate,,Tom Jones,28
Washoe,502,U.S. Senate,,None Of These Candidates,34
Washoe,502,U.S. Senate,,Thomas Sawyer,15
Washoe,502,U.S. Senate,,Jarrod Williams,5
Washoe,502,President,,Darrell Castle,4
Washoe,502,President,,Hillary Clinton,483
Washoe,502,President,,Roque De La Fuente,2
Washoe,502,President,,Gary Johnson,39
Washoe,502,President,,None Of These Candidates,22
Washoe,502,President,,Donald Trump,316
Washoe,502,State House,27,Teresa Benitez-Thompson,496
Washoe,502,State House,27,Bonnie Weber,312
Washoe,502,State Senate,15,David Colborne,57
Washoe,502,State Senate,15,Heidi Gansert,327
Washoe,502,State Senate,15,Devon Reese,428
Washoe,502,U.S. House,2,Mark Amodei,329
Washoe,502,U.S. House,2,H.D. Evans,449
Washoe,502,U.S. House,2,John Everhart,19
Washoe,502,U.S. House,2,Drew Knight,23
Washoe,502,U.S. Senate,,Catherine Cortez Masto,475
Washoe,502,U.S. Senate,,Tony Gumina,14
Washoe,502,U.S. Senate,,Joe Heck,312
Washoe,502,U.S. Senate,,Tom Jones,6
Washoe,502,U.S. Senate,,None Of These Candidates,36
Washoe,502,U.S. Senate,,Thomas Sawyer,13
Washoe,502,U.S. Senate,,Jarrod Williams,4
Washoe,502,President,,Darrell Castle,5
Washoe,502,President,,Hillary Clinton,568
Washoe,502,President,,Roque De La Fuente,1
Washoe,502,President,,Gary Johnson,54
Washoe,502,President,,None Of These Candidates,18
Washoe,502,President,,Donald Trump,175
Washoe,502,State House,24,Amber Joiner,566
Washoe,502,State House,24,Jim Riger Sr.,176
Washoe,502,State Senate,13,Kent Bailey,171
Washoe,502,State Senate,13,Brandon Jacobs,52
Washoe,502,State Senate,13,Julia Ratti,530
Washoe,502,U.S. House,2,Mark Amodei,200
Washoe,502,U.S. House,2,H.D. Evans,525
Washoe,502,U.S. House,2,John Everhart,15
Washoe,502,U.S. House,2,Drew Knight,19
Washoe,502,U.S. Senate,,Catherine Cortez Masto,533
Washoe,502,U.S. Senate,,Tony Gumina,5
Washoe,502,U.S. Senate,,Joe Heck,217
Washoe,502,U.S. Senate,,Tom Jones,7
Washoe,502,U.S. Senate,,None Of These Candidates,42
Washoe,502,U.S. Senate,,Thomas Sawyer,8
Washoe,502,U.S. Senate,,Jarrod Williams,6
Washoe,503,President,,Darrell Castle,2
Washoe,503,President,,Hillary Clinton,326
Washoe,503,President,,Roque De La Fuente,0
Washoe,503,President,,Gary Johnson,27
Washoe,503,President,,None Of These Candidates,26
Washoe,503,President,,Donald Trump,362
Washoe,503,State House,25,Allen Smith,268
Washoe,503,State House,25,Jill Tolles,437
Washoe,503,State Senate,15,David Colborne,18
Washoe,503,State Senate,15,Heidi Gansert,447
Washoe,503,State Senate,15,Devon Reese,255
Washoe,503,U.S. House,2,Mark Amodei,442
Washoe,503,U.S. House,2,H.D. Evans,260
Washoe,503,U.S. House,2,John Everhart,12
Washoe,503,U.S. House,2,Drew Knight,10
Washoe,503,U.S. Senate,,Catherine Cortez Masto,305
Washoe,503,U.S. Senate,,Tony Gumina,2
Washoe,503,U.S. Senate,,Joe Heck,401
Washoe,503,U.S. Senate,,Tom Jones,11
Washoe,503,U.S. Senate,,None Of These Candidates,15
Washoe,503,U.S. Senate,,Thomas Sawyer,3
